10,Manual,"{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com.cn/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:11"", ""not valid before"": ""2023-10-16 15:36:11"", ""serial number"": 45155127108853471637246411202696288839, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com.cn)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com.cn/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:11"", ""not valid before"": ""2023-10-16 15:36:11"", ""serial number"": 45155127108853471637246411202696288839, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com.cn)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://appleid.apple.com/auth/authorize"", ""issuer"": <Name(C=US,O=Apple Inc.,CN=Apple Public EV Server RSA CA 2 - G1)>, ""not valid after"": ""2024-10-11 20:30:07"", ""not valid before"": ""2023-10-12 20:20:07"", ""serial number"": 71525607628194278220642659207472592585, ""signature algorithm"": ""sha256"", ""subject"": <Name(2.5.4.15=Private Organization,1.3.6.1.4.1.311.60.2.1.3=US,1.3.6.1.4.1.311.60.2.1.2=California,2.5.4.5=C0806592,C=US,ST=California,L=Cupertino,O=Apple Inc.,CN=appleid.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://appleid.apple.com/auth/authorize"", ""issuer"": <Name(C=US,O=Apple Inc.,CN=Apple Public EV Server RSA CA 2 - G1)>, ""not valid after"": ""2024-10-11 20:30:07"", ""not valid before"": ""2023-10-12 20:20:07"", ""serial number"": 71525607628194278220642659207472592585, ""signature algorithm"": ""sha256"", ""subject"": <Name(2.5.4.15=Private Organization,1.3.6.1.4.1.311.60.2.1.3=US,1.3.6.1.4.1.311.60.2.1.2=California,2.5.4.5=C0806592,C=US,ST=California,L=Cupertino,O=Apple Inc.,CN=appleid.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:03"", ""not valid before"": ""2023-10-16 15:36:03"", ""serial number"": 71891199052073021062571309484447942583, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:03"", ""not valid before"": ""2023-10-16 15:36:03"", ""serial number"": 71891199052073021062571309484447942583, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com.cn/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:11"", ""not valid before"": ""2023-10-16 15:36:11"", ""serial number"": 45155127108853471637246411202696288839, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com.cn)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com.cn/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:11"", ""not valid before"": ""2023-10-16 15:36:11"", ""serial number"": 45155127108853471637246411202696288839, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com.cn)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://appleid.apple.com/auth/authorize"", ""issuer"": <Name(C=US,O=Apple Inc.,CN=Apple Public EV Server RSA CA 2 - G1)>, ""not valid after"": ""2024-10-11 20:30:07"", ""not valid before"": ""2023-10-12 20:20:07"", ""serial number"": 71525607628194278220642659207472592585, ""signature algorithm"": ""sha256"", ""subject"": <Name(2.5.4.15=Private Organization,1.3.6.1.4.1.311.60.2.1.3=US,1.3.6.1.4.1.311.60.2.1.2=California,2.5.4.5=C0806592,C=US,ST=California,L=Cupertino,O=Apple Inc.,CN=appleid.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://appleid.apple.com/auth/authorize"", ""issuer"": <Name(C=US,O=Apple Inc.,CN=Apple Public EV Server RSA CA 2 - G1)>, ""not valid after"": ""2024-10-11 20:30:07"", ""not valid before"": ""2023-10-12 20:20:07"", ""serial number"": 71525607628194278220642659207472592585, ""signature algorithm"": ""sha256"", ""subject"": <Name(2.5.4.15=Private Organization,1.3.6.1.4.1.311.60.2.1.3=US,1.3.6.1.4.1.311.60.2.1.2=California,2.5.4.5=C0806592,C=US,ST=California,L=Cupertino,O=Apple Inc.,CN=appleid.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:03"", ""not valid before"": ""2023-10-16 15:36:03"", ""serial number"": 71891199052073021062571309484447942583, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:03"", ""not valid before"": ""2023-10-16 15:36:03"", ""serial number"": 71891199052073021062571309484447942583, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com.cn/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:11"", ""not valid before"": ""2023-10-16 15:36:11"", ""serial number"": 45155127108853471637246411202696288839, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com.cn)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com.cn/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:11"", ""not valid before"": ""2023-10-16 15:36:11"", ""serial number"": 45155127108853471637246411202696288839, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com.cn)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://appleid.apple.com/auth/authorize"", ""issuer"": <Name(C=US,O=Apple Inc.,CN=Apple Public EV Server RSA CA 2 - G1)>, ""not valid after"": ""2024-10-11 20:30:07"", ""not valid before"": ""2023-10-12 20:20:07"", ""serial number"": 71525607628194278220642659207472592585, ""signature algorithm"": ""sha256"", ""subject"": <Name(2.5.4.15=Private Organization,1.3.6.1.4.1.311.60.2.1.3=US,1.3.6.1.4.1.311.60.2.1.2=California,2.5.4.5=C0806592,C=US,ST=California,L=Cupertino,O=Apple Inc.,CN=appleid.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://appleid.apple.com/auth/authorize"", ""issuer"": <Name(C=US,O=Apple Inc.,CN=Apple Public EV Server RSA CA 2 - G1)>, ""not valid after"": ""2024-10-11 20:30:07"", ""not valid before"": ""2023-10-12 20:20:07"", ""serial number"": 71525607628194278220642659207472592585, ""signature algorithm"": ""sha256"", ""subject"": <Name(2.5.4.15=Private Organization,1.3.6.1.4.1.311.60.2.1.3=US,1.3.6.1.4.1.311.60.2.1.2=California,2.5.4.5=C0806592,C=US,ST=California,L=Cupertino,O=Apple Inc.,CN=appleid.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:03"", ""not valid before"": ""2023-10-16 15:36:03"", ""serial number"": 71891199052073021062571309484447942583, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2024-10-15 15:46:03"", ""not valid before"": ""2023-10-16 15:36:03"", ""serial number"": 71891199052073021062571309484447942583, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=US,ST=California,O=Apple Inc.,CN=idmsa.apple.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}"
11,Undetect,
12,Skip,
13,Undetect,
14,Skip,
15,Skip,
16,Undetect,
17,Skip,
18,Skip,
19,Skip,
20,Undetect,
21,Undetect,
22,Undetect,
23,Undetect,
24,Undetect,
25,Undetect,
26,Pass,
27,Undetect,
