10,Manual,"{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com.cn/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2023-10-07 21:31:12"", ""not valid before"": ""2023-04-10 21:21:12"", ""serial number"": 72591643886549705833701437110257925570, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=idmsa.apple.com.cn,O=Apple Inc.,ST=California,C=US)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com.cn/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2023-10-07 21:31:12"", ""not valid before"": ""2023-04-10 21:21:12"", ""serial number"": 72591643886549705833701437110257925570, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=idmsa.apple.com.cn,O=Apple Inc.,ST=California,C=US)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://appleid.apple.com/auth/authorize"", ""issuer"": <Name(CN=Apple Public Server RSA CA 12 - G1,O=Apple Inc.,ST=California,C=US)>, ""not valid after"": ""2023-08-23 10:56:39"", ""not valid before"": ""2023-02-24 10:46:39"", ""serial number"": 146223595521062323404235309789466801942, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=apple-shield.apple.com,O=Apple Inc.,ST=California,C=US)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://appleid.apple.com/auth/authorize"", ""issuer"": <Name(CN=Apple Public Server RSA CA 12 - G1,O=Apple Inc.,ST=California,C=US)>, ""not valid after"": ""2023-08-23 10:56:39"", ""not valid before"": ""2023-02-24 10:46:39"", ""serial number"": 146223595521062323404235309789466801942, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=apple-shield.apple.com,O=Apple Inc.,ST=California,C=US)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2023-08-07 21:08:10"", ""not valid before"": ""2023-02-08 20:58:10"", ""serial number"": 65216082230534759689535399055666655046, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=idmsa.apple.com,O=Apple Inc.,ST=California,C=US)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://idmsa.apple.com/appleauth/auth/authorize/signin"", ""issuer"": <Name(CN=Apple IST CA 2 - G1,OU=Certification Authority,O=Apple Inc.,C=US)>, ""not valid after"": ""2023-08-07 21:08:10"", ""not valid before"": ""2023-02-08 20:58:10"", ""serial number"": 65216082230534759689535399055666655046, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=idmsa.apple.com,O=Apple Inc.,ST=California,C=US)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://ssl.google-analytics.com/batch"", ""issuer"": <Name(C=US,O=Google Trust Services LLC,CN=GTS CA 1C3)>, ""not valid after"": ""2023-07-31 08:20:08"", ""not valid before"": ""2023-05-08 08:20:09"", ""serial number"": 134555322211989804100474299867715331488, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=*.google-analytics.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://ssl.google-analytics.com/batch"", ""issuer"": <Name(C=US,O=Google Trust Services LLC,CN=GTS CA 1C3)>, ""not valid after"": ""2023-07-31 08:20:08"", ""not valid before"": ""2023-05-08 08:20:09"", ""serial number"": 134555322211989804100474299867715331488, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=*.google-analytics.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://ssl.google-analytics.com/collect?dm=iPhone8%2C1&cid=8ba64f8f-9ee7-418f-ae18-062544acbf10&_u=.oKKDK9BL&cd1=00000000-0000-0000-0000-000000000000&a=1185105123&_v=mi3.1.4&cd=%E7%99%BB%E5%85%A5%E5%89%8D_%E6%88%91%E7%9A%84Richart%E5%B8%B3%E8%99%9F_%E6%9C%AA%E8%A8%AD%E5%AE%9A&sr=750x1334&cd6=0FFCC14E-B185-4DB1-98A8-A9FFDFB33E81&_crc=0&an=Richart&tid=UA-72250086-2&av=2.30.0&t=screenview&ul=zh-hant-us&v=1&ds=app&_s=14&aid=tw.com.taishinbank.richart&ht=1661405668331&qt=2639&z=8647210013654476907"", ""issuer"": <Name(C=US,O=Google Trust Services LLC,CN=GTS CA 1C3)>, ""not valid after"": ""2023-07-31 08:20:08"", ""not valid before"": ""2023-05-08 08:20:09"", ""serial number"": 134555322211989804100474299867715331488, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=*.google-analytics.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://ssl.google-analytics.com/collect?dm=iPhone8%2C1&cid=8ba64f8f-9ee7-418f-ae18-062544acbf10&_u=.oKKDK9BL&cd1=00000000-0000-0000-0000-000000000000&a=1185105123&_v=mi3.1.4&cd=%E7%99%BB%E5%85%A5%E5%89%8D_%E6%88%91%E7%9A%84Richart%E5%B8%B3%E8%99%9F_%E6%9C%AA%E8%A8%AD%E5%AE%9A&sr=750x1334&cd6=0FFCC14E-B185-4DB1-98A8-A9FFDFB33E81&_crc=0&an=Richart&tid=UA-72250086-2&av=2.30.0&t=screenview&ul=zh-hant-us&v=1&ds=app&_s=14&aid=tw.com.taishinbank.richart&ht=1661405668331&qt=2639&z=8647210013654476907"", ""issuer"": <Name(C=US,O=Google Trust Services LLC,CN=GTS CA 1C3)>, ""not valid after"": ""2023-07-31 08:20:08"", ""not valid before"": ""2023-05-08 08:20:09"", ""serial number"": 134555322211989804100474299867715331488, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=*.google-analytics.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/PushService/NoSecurity/registryDevice"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/PushService/NoSecurity/registryDevice"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/PushService/NoSecurity/registryDevice"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/PushService/NoSecurity/getUnreadCount"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/PushService/NoSecurity/getUnreadCount"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/PushService/NoSecurity/getUnreadCount"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/getVersion"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/getVersion"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/getVersion"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/UpdatedService/OpenUrl/isUpdated"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/UpdatedService/OpenUrl/isUpdated"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": False, ""detail"": {""url"": ""https://mobile.richart.tw/TSDIB_restful/UpdatedService/OpenUrl/isUpdated"", ""issuer"": <Name(C=TW,O=TAIWAN-CA,OU=Secure SSL Sub-CA,CN=TWCA Secure SSL Certification Authority)>, ""not valid after"": ""2023-06-10 15:59:59"", ""not valid before"": ""2022-06-10 01:18:16"", ""serial number"": 95569415978199101993591206126820353501, ""signature algorithm"": ""sha256"", ""subject"": <Name(C=TW,ST=Taiwan,L=Taipei,O=Taishin International Bank Co.\, Ltd.,OU=Richart,CN=mobile.richart.tw)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://ssl.google-analytics.com/batch"", ""issuer"": <Name(C=US,O=Google Trust Services LLC,CN=GTS CA 1C3)>, ""not valid after"": ""2023-07-31 08:20:08"", ""not valid before"": ""2023-05-08 08:20:09"", ""serial number"": 134555322211989804100474299867715331488, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=*.google-analytics.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}{""valid"": True, ""detail"": {""url"": ""https://ssl.google-analytics.com/batch"", ""issuer"": <Name(C=US,O=Google Trust Services LLC,CN=GTS CA 1C3)>, ""not valid after"": ""2023-07-31 08:20:08"", ""not valid before"": ""2023-05-08 08:20:09"", ""serial number"": 134555322211989804100474299867715331488, ""signature algorithm"": ""sha256"", ""subject"": <Name(CN=*.google-analytics.com)>, ""x509 version"": <Version.v3: 2>, ""key size"": 2048}}"
11,Undetect,
12,Skip,
13,Undetect,
14,Skip,
15,Skip,
16,Undetect,
17,Skip,
18,Skip,
19,Skip,
20,Undetect,
21,Undetect,"Use URL schemes with richart://
"
22,Manual,"Use CC_MD5 with [""0xc7c2b5080e1a0108"", ""405"", """"]
"
23,Undetect,
24,Manual,"Make use of log function NSLog with [""THREAD WARNING: [""%@""] took ""%f"" ms. Plugin should use a background thread.""]
Make use of log function NSLog with [""hideKeyBoardTriggered""]
Make use of log function NSLog with [""[DEBUG] [OCLogger] The log file is empty. There are no persisted logs to send.""]
Make use of log function NSLog with [""save keychain status: %d""]
Make use of log function NSLog with [""[DEBUG] [OCLogger] Request to send analytics data has failed.""]
"
25,Manual,"Autocorrecting keyboard is detected, Please close the function by setting the UITextfield
"
26,Pass,
